active_cases,confirmed_cases,control_classification,country_iso,country_name,daily_cases,daily_cases_growth,daily_cases_growth_ndays,daily_cases_mavg_100k,deaths,last_updated_cases,last_updated_rt,last_updated_subnotification,new_deaths,new_deaths_growth,new_deaths_mavg_100k,notification_rate,overall_alert,population,rt_high_95,rt_low_95,rt_most_likely,rt_most_likely_growth,situation_classification,state_id,state_name,subnotification_rate,trust_classification,data_last_refreshed
129842.0,442186.0,1,BR,Brasil,871.0,estabilizando,1,17.445493226325492,10341.0,2020-12-07,2020-11-27,2020-12-07,5.0,estabilizando,0.20265682626844397,0.34019696286272744,2,21168791,1.16,0.99,1.08,estabilizando,2,MG,Minas Gerais,0.6598030371372725,2,2021-01-20 11:55:37
53122.0,202147.0,2,BR,Brasil,1890.0,estabilizando,9,43.17619100941858,4431.0,2020-12-07,2020-11-27,2020-12-07,34.0,estabilizando,0.5399823323753001,0.4259989344698988,3,4018650,1.19,0.99,1.1,estabilizando,3,ES,Espírito Santo,0.5740010655301012,1,2021-01-20 11:55:37
154532.0,371376.0,1,BR,Brasil,301.0,estabilizando,3,14.084610647136222,23151.0,2020-12-07,2020-11-27,2020-12-07,20.0,estabilizando,0.46394592788403644,0.21152877411127052,3,17264943,1.12,0.9400000000000001,1.04,estabilizando,2,RJ,Rio de Janeiro,0.7884712258887294,3,2021-01-20 11:55:37
267520.0,1288878.0,1,BR,Brasil,1116.0,estabilizando,1,14.691941899754935,43040.0,2020-12-07,2020-11-27,2020-12-07,25.0,crescendo,0.2939956356674547,0.2925128659177688,3,45919049,1.11,0.98,1.06,estabilizando,2,SP,São Paulo,0.7074871340822312,3,2021-01-20 11:55:37
127021.0,304220.0,2,BR,Brasil,2710.0,estabilizando,10,30.155789461163796,6471.0,2020-12-07,2020-11-27,2020-12-07,38.0,estabilizando,0.396188301215406,0.3683024023682113,3,11433957,1.28,1.12,1.2,estabilizando,3,PR,Paraná,0.6316975976317887,2,2021-01-20 11:55:37
100855.0,399691.0,2,BR,Brasil,3503.0,estabilizando,5,70.47800995647046,4041.0,2020-12-07,2020-11-27,2020-12-07,30.0,estabilizando,0.5568901689763884,0.7112175764614789,3,7164788,1.26,1.12,1.2,estabilizando,3,SC,Santa Catarina,0.2887824235385211,0,2021-01-20 11:55:37
105551.0,350569.0,1,BR,Brasil,1534.0,estabilizando,3,35.79954679689862,7235.0,2020-12-07,2020-11-27,2020-12-07,52.0,crescendo,0.5300055663768687,0.4916981307975574,3,11377239,1.1300000000000001,0.97,1.07,estabilizando,3,RS,Rio Grande do Sul,0.5083018692024426,1,2021-01-20 11:55:37
48293.0,107235.0,2,BR,Brasil,1989.0,estabilizando,4,36.416160426860735,1852.0,2020-12-07,2020-11-27,2020-12-07,11.0,estabilizando,0.37063878695322683,0.27929515418502204,3,2778986,1.21,0.97,1.11,estabilizando,3,MS,Mato Grosso do Sul,0.720704845814978,3,2021-01-20 11:55:37
37811.0,163002.0,1,BR,Brasil,613.0,estabilizando,10,16.48172201995944,4203.0,2020-12-07,2020-11-27,2020-12-07,12.0,estabilizando,0.24967957787506034,0.1996786552960079,3,3484466,1.02,0.79,0.92,estabilizando,2,MT,Mato Grosso,0.8003213447039921,3,2021-01-20 11:55:37
33106.0,287245.0,0,BR,Brasil,1201.0,estabilizando,4,14.96647219561738,6480.0,2020-12-07,2020-11-27,2020-12-07,20.0,estabilizando,0.21799983300927828,0.39588126686550207,2,7018354,0.97,0.76,0.88,estabilizando,2,GO,Goiás,0.6041187331344979,2,2021-01-20 11:55:37
25471.0,234376.0,1,BR,Brasil,645.0,estabilizando,132,24.777233731794322,4001.0,2020-12-07,2020-11-27,2020-12-07,16.0,crescendo,0.33496193373192695,0.38707114481762367,2,3015268,1.09,0.86,0.99,estabilizando,2,DF,Distrito Federal,0.6129288551823764,2,2021-01-20 11:55:37
21774.0,83959.0,1,BR,Brasil,567.0,estabilizando,27,25.37664054917076,1610.0,2020-12-08,2020-11-28,2020-12-08,6.0,estabilizando,0.34323172361406123,0.26499582289055973,3,1777225,1.16,0.88,1.03,estabilizando,2,RO,Rondônia,0.7350041771094402,3,2021-01-20 11:56:48
8571.0,37556.0,1,BR,Brasil,128.0,estabilizando,20,16.089621117202515,737.0,2020-12-08,2020-11-28,2020-12-08,1.0,estabilizando,0.18141926559213548,0.29201725997842504,3,881935,1.21,0.89,1.06,estabilizando,2,AC,Acre,0.707982740021575,3,2021-01-20 11:56:48
47208.0,183830.0,1,BR,Brasil,955.0,estabilizando,67,15.733737200504656,4969.0,2020-12-08,2020-11-28,2020-12-08,5.0,estabilizando,0.250929101188849,0.1959637320854051,3,4144597,1.09,0.86,0.99,estabilizando,2,AM,Amazonas,0.8040362679145949,3,2021-01-20 11:56:48
4945.0,65218.0,1,BR,Brasil,134.0,estabilizando,136,31.101374964713806,745.0,2020-12-08,2020-11-28,2020-12-08,1.0,estabilizando,0.2641305729487372,0.5670349907918969,3,605761,1.09,0.8,0.96,estabilizando,3,RR,Roraima,0.4329650092081031,1,2021-01-20 11:56:48
30199.0,277020.0,1,BR,Brasil,799.0,estabilizando,13,8.128687361710314,6963.0,2020-12-08,2020-11-28,2020-12-08,4.0,estabilizando,0.05928257621152953,0.3086196503918023,2,8602865,1.06,0.84,0.96,estabilizando,1,PA,Pará,0.6913803496081977,2,2021-01-20 11:56:48
13925.0,61607.0,2,BR,Brasil,214.0,estabilizando,10,36.891162792897504,833.0,2020-12-08,2020-11-28,2020-12-08,3.0,estabilizando,0.39019499107872363,0.30620915032679735,3,845731,1.23,0.93,1.1,estabilizando,3,AP,Amapá,0.6937908496732026,2,2021-01-20 11:56:48
4445.0,84281.0,1,BR,Brasil,333.0,estabilizando,29,18.037137302224092,1190.0,2020-12-08,2020-11-28,2020-12-08,3.0,estabilizando,0.18437680005798332,0.9139583333333332,2,1572866,1.09,0.8,0.96,estabilizando,2,TO,Tocantins,0.0860416666666668,0,2021-01-20 11:56:48
17517.0,195589.0,1,BR,Brasil,368.0,estabilizando,1,4.117209156910614,4349.0,2020-12-08,2020-11-28,2020-12-08,5.0,estabilizando,0.0890436583883861,0.2208104575163399,3,7075181,1.03,0.76,0.91,estabilizando,1,MA,Maranhão,0.7791895424836601,3,2021-01-20 11:56:48
14046.0,132718.0,1,BR,Brasil,623.0,estabilizando,4,18.706310317005205,2695.0,2020-12-08,2020-11-28,2020-12-08,4.0,estabilizando,0.2230215014112984,0.6152832674571804,2,3273227,1.1,0.86,0.99,estabilizando,2,PI,Piauí,0.3847167325428196,0,2021-01-20 11:56:48
26466.0,309168.0,1,BR,Brasil,895.0,estabilizando,81,11.829728129786012,9738.0,2020-12-08,2020-11-28,2020-12-08,1.0,estabilizando,0.15659086573723965,0.5687388352983208,1,9132078,1.16,0.96,1.07,estabilizando,1,CE,Ceará,0.4312611647016792,1,2021-01-20 11:56:48
20294.0,100318.0,2,BR,Brasil,1014.0,estabilizando,221,12.977447301041703,2770.0,2020-12-08,2020-11-28,2020-12-08,6.0,estabilizando,0.22527320078714447,0.584212900315742,2,3506853,1.48,1.23,1.36,estabilizando,2,RN,Rio Grande do Norte,0.415787099684258,1,2021-01-20 11:56:48
26298.0,150575.0,1,BR,Brasil,586.0,crescendo,1,16.99796945193619,3380.0,2020-12-08,2020-11-28,2020-12-08,13.0,crescendo,0.2662932256745494,0.29192251461988306,3,4018127,1.1,0.85,0.99,estabilizando,3,PB,Paraíba,0.7080774853801169,3,2021-01-20 11:56:48
45263.0,192397.0,1,BR,Brasil,1236.0,estabilizando,4,12.164814931269213,9186.0,2020-12-08,2020-11-28,2020-12-08,16.0,estabilizando,0.19462029736935094,0.3415141955835962,2,9557071,1.16,0.93,1.06,estabilizando,1,PE,Pernambuco,0.6584858044164038,2,2021-01-20 11:56:48
15711.0,96973.0,1,BR,Brasil,189.0,estabilizando,29,7.79359235466868,2360.0,2020-12-08,2020-11-28,2020-12-08,3.0,estabilizando,0.08090234278202782,0.20781440781440783,3,3337357,1.08,0.76,0.9400000000000001,estabilizando,1,AL,Alagoas,0.7921855921855921,3,2021-01-20 11:56:48
16397.0,95493.0,1,BR,Brasil,319.0,estabilizando,9,31.739734179726245,2341.0,2020-12-08,2020-11-28,2020-12-08,4.0,estabilizando,0.17836199306041337,0.4691834942932397,3,2298696,1.19,0.89,1.04,estabilizando,3,SE,Sergipe,0.5308165057067603,1,2021-01-20 11:56:48
63277.0,428034.0,1,BR,Brasil,3330.0,estabilizando,4,20.982226661567516,8474.0,2020-12-08,2020-11-28,2020-12-08,29.0,crescendo,0.17414031163988805,0.636062824031717,2,14873064,1.16,0.98,1.08,estabilizando,2,BA,Bahia,0.363937175968283,0,2021-01-20 11:56:48
119739.0,444800.0,2,BR,Brasil,2614.0,estabilizando,2,16.968848150090388,10345.0,2020-12-08,2020-11-28,2020-12-08,4.0,estabilizando,0.19840528445861647,0.3780228659152426,2,21168791,1.17,1.0,1.1,estabilizando,2,MG,Minas Gerais,0.6219771340847574,2,2021-01-20 11:56:48
51564.0,204565.0,2,BR,Brasil,2418.0,estabilizando,10,44.763788834558866,4455.0,2020-12-08,2020-11-28,2020-12-08,24.0,estabilizando,0.5648663108257748,0.4510714928867279,3,4018650,1.21,1.02,1.12,estabilizando,3,ES,Espírito Santo,0.5489285071132721,1,2021-01-20 11:56:48
138850.0,374753.0,1,BR,Brasil,3377.0,estabilizando,4,13.877254040166829,23270.0,2020-12-08,2020-11-28,2020-12-08,119.0,estabilizando,0.48595584705955885,0.24429316534579695,3,17264943,1.17,0.99,1.09,estabilizando,2,RJ,Rio de Janeiro,0.7557068346542031,3,2021-01-20 11:56:48
240346.0,1296801.0,1,BR,Brasil,7923.0,estabilizando,2,14.376604358683474,43282.0,2020-12-08,2020-11-28,2020-12-08,242.0,crescendo,0.30858653017835797,0.33683552220137586,2,45919049,1.08,0.9500000000000001,1.02,estabilizando,2,SP,São Paulo,0.6631644777986241,2,2021-01-20 11:56:48
118336.0,308811.0,2,BR,Brasil,4591.0,estabilizando,11,29.34592110150493,6539.0,2020-12-08,2020-11-28,2020-12-08,68.0,estabilizando,0.40493417982943264,0.40387578616352204,3,11433957,1.28,1.12,1.21,estabilizando,3,PR,Paraná,0.596124213836478,1,2021-01-20 11:56:48
95641.0,406003.0,2,BR,Brasil,6312.0,estabilizando,6,66.71097595630184,4132.0,2020-12-08,2020-11-28,2020-12-08,91.0,estabilizando,0.6434244809476568,0.7729609270539296,3,7164788,1.26,1.12,1.2,estabilizando,3,SC,Santa Catarina,0.2270390729460704,0,2021-01-20 11:56:48
98644.0,354683.0,1,BR,Brasil,4114.0,estabilizando,4,35.48224661536951,7316.0,2020-12-08,2020-11-28,2020-12-08,81.0,estabilizando,0.5220950355354229,0.5364459129435426,3,11377239,1.16,1.0,1.09,estabilizando,3,RS,Rio Grande do Sul,0.4635540870564574,1,2021-01-20 11:56:48
47671.0,108549.0,2,BR,Brasil,1314.0,estabilizando,5,38.283748100926026,1870.0,2020-12-08,2020-11-28,2020-12-08,18.0,estabilizando,0.3958278307267471,0.29152141802067943,3,2778986,1.23,1.0,1.12,estabilizando,3,MS,Mato Grosso do Sul,0.7084785819793206,3,2021-01-20 11:56:48
36351.0,163764.0,1,BR,Brasil,762.0,crescendo,1,16.556338905301416,4216.0,2020-12-08,2020-11-28,2020-12-08,13.0,estabilizando,0.2611590986969022,0.20871311989956057,3,3484466,1.04,0.81,0.93,estabilizando,3,MT,Mato Grosso,0.7912868801004395,3,2021-01-20 11:56:48
31886.0,288822.0,0,BR,Brasil,1577.0,estabilizando,5,14.628786179779476,6504.0,2020-12-08,2020-11-28,2020-12-08,24.0,estabilizando,0.24079720116711126,0.4168938103350369,2,7018354,0.98,0.77,0.89,estabilizando,2,GO,Goiás,0.5831061896649631,1,2021-01-20 11:56:48
25406.0,235480.0,1,BR,Brasil,1104.0,estabilizando,133,25.3841449582591,4011.0,2020-12-08,2020-11-28,2020-12-08,10.0,crescendo,0.34159484331077705,0.4119879744456971,2,3015268,1.1,0.87,1.0,estabilizando,2,DF,Distrito Federal,0.5880120255543029,1,2021-01-20 11:56:48
25808.0,84405.0,1,BR,Brasil,446.0,estabilizando,28,24.78020509502173,1617.0,2020-12-09,2020-11-29,2020-12-09,7.0,estabilizando,0.3038444766419559,0.2299667036625971,3,1777225,1.16,0.88,1.04,estabilizando,2,RO,Rondônia,0.7700332963374029,3,2021-01-20 11:58:06
9632.0,37672.0,1,BR,Brasil,116.0,estabilizando,21,15.001105523649704,742.0,2020-12-09,2020-11-29,2020-12-09,5.0,estabilizando,0.2381127860896778,0.25790251107828654,3,881935,1.21,0.89,1.06,estabilizando,2,AC,Acre,0.7420974889217135,3,2021-01-20 11:58:06
51090.0,184268.0,1,BR,Brasil,438.0,estabilizando,68,14.83859588760982,4972.0,2020-12-09,2020-11-29,2020-12-09,3.0,estabilizando,0.20749906444462513,0.17557307239286035,3,4144597,1.1,0.87,1.0,estabilizando,2,AM,Amazonas,0.8244269276071396,3,2021-01-20 11:58:06
5023.0,65595.0,1,BR,Brasil,377.0,estabilizando,137,33.51156644287103,749.0,2020-12-09,2020-11-29,2020-12-09,4.0,estabilizando,0.23111425133014502,0.5956928838951311,3,605761,1.1,0.81,0.96,estabilizando,3,RR,Roraima,0.4043071161048689,1,2021-01-20 11:58:06
30750.0,278066.0,1,BR,Brasil,1046.0,estabilizando,14,8.203081182838508,6972.0,2020-12-09,2020-11-29,2020-12-09,9.0,estabilizando,0.06509459348716967,0.31031282742104477,2,8602865,1.06,0.84,0.96,estabilizando,1,PA,Pará,0.6896871725789553,2,2021-01-20 11:58:06
15720.0,61925.0,2,BR,Brasil,318.0,estabilizando,11,35.04660465325263,838.0,2020-12-09,2020-11-29,2020-12-09,5.0,estabilizando,0.4020190817174728,0.26889671361502343,3,845731,1.23,0.93,1.1,estabilizando,3,AP,Amapá,0.7311032863849766,3,2021-01-20 11:58:06
4761.0,84637.0,1,BR,Brasil,356.0,estabilizando,30,18.037137302224092,1192.0,2020-12-09,2020-11-29,2020-12-09,2.0,estabilizando,0.17166115867467416,0.8794029850746269,2,1572866,1.1,0.81,0.97,estabilizando,2,TO,Tocantins,0.12059701492537311,0,2021-01-20 11:58:06
17514.0,195958.0,1,BR,Brasil,369.0,estabilizando,2,4.189292118463117,4355.0,2020-12-09,2020-11-29,2020-12-09,6.0,estabilizando,0.08480348417941533,0.21862745098039213,3,7075181,1.03,0.76,0.91,estabilizando,1,MA,Maranhão,0.7813725490196078,3,2021-01-20 11:58:06
15254.0,133336.0,1,BR,Brasil,618.0,estabilizando,5,18.50467443901691,2704.0,2020-12-09,2020-11-29,2020-12-09,9.0,estabilizando,0.2352418576530134,0.5796557120500783,2,3273227,1.12,0.88,1.01,estabilizando,2,PI,Piauí,0.42034428794992174,1,2021-01-20 11:58:06
25622.0,312068.0,1,BR,Brasil,2900.0,estabilizando,82,16.059871586729766,9762.0,2020-12-09,2020-11-29,2020-12-09,24.0,estabilizando,0.19053713733062724,0.655421686746988,2,9132078,1.17,0.97,1.08,estabilizando,2,CE,Ceará,0.344578313253012,0,2021-01-20 11:58:06
24150.0,101692.0,2,BR,Brasil,1374.0,estabilizando,222,17.882129647293457,2781.0,2020-12-09,2020-11-29,2020-12-09,11.0,estabilizando,0.23953099830531818,0.5185185185185185,2,3506853,1.49,1.24,1.3800000000000001,estabilizando,2,RN,Rio Grande do Norte,0.4814814814814815,1,2021-01-20 11:58:06
26113.0,151312.0,1,BR,Brasil,737.0,crescendo,2,17.00792433887729,3391.0,2020-12-09,2020-11-29,2020-12-09,11.0,estabilizando,0.2662932256745494,0.29476265545629704,3,4018127,1.09,0.84,0.98,estabilizando,3,PB,Paraíba,0.705237344543703,3,2021-01-20 11:58:06
44849.0,193530.0,1,BR,Brasil,1133.0,estabilizando,5,11.843586806041307,9200.0,2020-12-09,2020-11-29,2020-12-09,14.0,estabilizando,0.17683242072806613,0.344354503943545,2,9557071,1.18,0.96,1.08,estabilizando,1,PE,Pernambuco,0.6556454960564551,2,2021-01-20 11:58:06
16044.0,97248.0,1,BR,Brasil,275.0,crescendo,1,7.961389806364736,2363.0,2020-12-09,2020-11-29,2020-12-09,3.0,estabilizando,0.08090234278202782,0.20774647887323944,3,3337357,1.1,0.78,0.9500000000000001,estabilizando,2,AL,Alagoas,0.7922535211267605,3,2021-01-20 11:58:06
17064.0,96346.0,1,BR,Brasil,853.0,estabilizando,10,33.71911727344547,2346.0,2020-12-09,2020-11-29,2020-12-09,5.0,estabilizando,0.18706257808775062,0.4832343794175855,3,2298696,1.21,0.91,1.07,estabilizando,3,SE,Sergipe,0.5167656205824145,1,2021-01-20 11:58:06
62138.0,431786.0,2,BR,Brasil,3752.0,estabilizando,5,21.485821616850437,8502.0,2020-12-09,2020-11-29,2020-12-09,28.0,crescendo,0.17951916296467224,0.6578455558047395,2,14873064,1.2,1.02,1.12,estabilizando,2,BA,Bahia,0.34215444419526053,0,2021-01-20 11:58:06
108494.0,448880.0,2,BR,Brasil,4080.0,estabilizando,3,16.68541202943522,10429.0,2020-12-09,2020-11-29,2020-12-09,84.0,estabilizando,0.20785315514712202,0.4178861788617886,2,21168791,1.18,1.01,1.11,estabilizando,2,MG,Minas Gerais,0.5821138211382114,1,2021-01-20 11:58:06
58199.0,206984.0,2,BR,Brasil,2419.0,crescendo,1,46.779391089047316,4485.0,2020-12-09,2020-11-29,2020-12-09,30.0,estabilizando,0.5797966978960596,0.4145959473641721,3,4018650,1.22,1.03,1.1400000000000001,estabilizando,3,ES,Espírito Santo,0.585404052635828,1,2021-01-20 11:58:06
137377.0,378084.0,2,BR,Brasil,3331.0,estabilizando,5,13.807749032244127,23430.0,2020-12-09,2020-11-29,2020-12-09,160.0,estabilizando,0.550827187787414,0.24814148681055156,3,17264943,1.2,1.02,1.12,estabilizando,2,RJ,Rio de Janeiro,0.7518585131894484,3,2021-01-20 11:58:06
229529.0,1306585.0,1,BR,Brasil,9784.0,estabilizando,3,14.585014598189959,43461.0,2020-12-09,2020-11-29,2020-12-09,179.0,crescendo,0.3127242465321962,0.3565601791818932,2,45919049,1.04,0.91,0.98,estabilizando,2,SP,São Paulo,0.6434398208181068,2,2021-01-20 11:58:06
124313.0,313880.0,2,BR,Brasil,5069.0,estabilizando,12,31.652209292023752,6608.0,2020-12-09,2020-11-29,2020-12-09,69.0,estabilizando,0.45566027579078705,0.39463979096677865,3,11433957,1.28,1.12,1.21,estabilizando,3,PR,Paraná,0.6053602090332213,2,2021-01-20 11:58:06
96407.0,411631.0,2,BR,Brasil,5628.0,estabilizando,7,65.81771854240488,4183.0,2020-12-09,2020-11-29,2020-12-09,51.0,estabilizando,0.6545901986213688,0.7740319128235066,3,7164788,1.26,1.12,1.2,estabilizando,3,SC,Santa Catarina,0.22596808717649342,0,2021-01-20 11:58:06
99998.0,359544.0,2,BR,Brasil,4861.0,estabilizando,5,35.491036094082226,7388.0,2020-12-09,2020-11-29,2020-12-09,72.0,estabilizando,0.5212160876641512,0.5320992770640512,3,11377239,1.19,1.03,1.12,estabilizando,3,RS,Rio Grande do Sul,0.46790072293594875,1,2021-01-20 11:58:06
50189.0,109785.0,2,BR,Brasil,1236.0,estabilizando,6,38.80552115052037,1888.0,2020-12-09,2020-11-29,2020-12-09,18.0,estabilizando,0.4318121789746332,0.29073967339097023,3,2778986,1.24,1.01,1.1300000000000001,estabilizando,3,MS,Mato Grosso do Sul,0.7092603266090298,3,2021-01-20 11:58:06
36880.0,164712.0,1,BR,Brasil,948.0,crescendo,2,17.104486024544364,4222.0,2020-12-09,2020-11-29,2020-12-09,6.0,estabilizando,0.24967957787506034,0.2108188217858466,3,3484466,1.05,0.8200000000000001,0.9400000000000001,estabilizando,3,MT,Mato Grosso,0.7891811782141533,3,2021-01-20 11:58:06
37580.0,290107.0,1,BR,Brasil,1285.0,estabilizando,6,13.565858889420513,6520.0,2020-12-09,2020-11-29,2020-12-09,16.0,estabilizando,0.24222203667697584,0.3717929099719459,2,7018354,0.99,0.78,0.9,estabilizando,2,GO,Goiás,0.6282070900280541,2,2021-01-20 11:58:06
27234.0,236322.0,1,BR,Brasil,842.0,estabilizando,134,25.666043615360227,4032.0,2020-12-09,2020-11-29,2020-12-09,21.0,crescendo,0.3648100268367522,0.3836810856658185,2,3015268,1.11,0.88,1.01,estabilizando,2,DF,Distrito Federal,0.6163189143341815,2,2021-01-20 11:58:06
29048.0,84919.0,1,BR,Brasil,514.0,estabilizando,29,25.60733728143595,1628.0,2020-12-10,2020-11-30,2020-12-10,11.0,estabilizando,0.3376049740466176,0.211062019309442,3,1777225,1.18,0.9,1.06,estabilizando,2,RO,Rondônia,0.788937980690558,3,2021-01-20 11:59:18
9477.0,37902.0,1,BR,Brasil,230.0,estabilizando,22,16.248362974595636,744.0,2020-12-10,2020-11-30,2020-12-10,2.0,estabilizando,0.22677408199016935,0.27414141414141413,3,881935,1.2,0.88,1.06,estabilizando,2,AC,Acre,0.7258585858585859,3,2021-01-20 11:59:18
53707.0,185089.0,1,BR,Brasil,821.0,estabilizando,69,14.638335162622566,4978.0,2020-12-10,2020-11-30,2020-12-10,6.0,estabilizando,0.15924346806215414,0.16524894514767932,3,4144597,1.1,0.87,1.0,estabilizando,2,AM,Amazonas,0.8347510548523207,3,2021-01-20 11:59:18
3378.0,65974.0,1,BR,Brasil,379.0,estabilizando,138,39.07481663560381,753.0,2020-12-10,2020-11-30,2020-12-10,4.0,estabilizando,0.3136550553766254,0.9522598870056497,3,605761,1.11,0.8200000000000001,0.97,estabilizando,3,RR,Roraima,0.047740112994350326,0,2021-01-20 11:59:18
33987.0,278858.0,1,BR,Brasil,792.0,estabilizando,15,8.477408398248723,6980.0,2020-12-10,2020-11-30,2020-12-10,8.0,estabilizando,0.06858180385255377,0.28837728477745217,3,8602865,1.07,0.85,0.96,estabilizando,1,PA,Pará,0.7116227152225478,3,2021-01-20 11:59:18
16045.0,62221.0,1,BR,Brasil,296.0,estabilizando,12,30.90817292969041,841.0,2020-12-10,2020-11-30,2020-12-10,3.0,estabilizando,0.3665468098012252,0.26039147956246406,3,845731,1.23,0.93,1.09,estabilizando,3,AP,Amapá,0.739608520437536,3,2021-01-20 11:59:18
4699.0,84963.0,1,BR,Brasil,326.0,estabilizando,31,17.871833964241077,1195.0,2020-12-10,2020-11-30,2020-12-10,3.0,estabilizando,0.18437680005798332,0.9035035035035035,2,1572866,1.11,0.8200000000000001,0.98,estabilizando,2,TO,Tocantins,0.0964964964964965,0,2021-01-20 11:59:18
18190.0,196446.0,1,BR,Brasil,488.0,estabilizando,3,4.292469690881406,4362.0,2020-12-10,2020-11-30,2020-12-10,7.0,estabilizando,0.08056330997044457,0.21688018085908065,3,7075181,1.03,0.76,0.91,estabilizando,1,MA,Maranhão,0.7831198191409193,3,2021-01-20 11:59:18
13929.0,133870.0,1,BR,Brasil,534.0,estabilizando,6,17.655359680217718,2714.0,2020-12-10,2020-11-30,2020-12-10,10.0,estabilizando,0.2444071248342996,0.6256923590256924,2,3273227,1.1300000000000001,0.89,1.03,estabilizando,2,PI,Piauí,0.3743076409743076,0,2021-01-20 11:59:18
23011.0,313761.0,1,BR,Brasil,1693.0,estabilizando,83,16.571255742668864,9772.0,2020-12-10,2020-11-30,2020-12-10,10.0,estabilizando,0.1795867271392119,0.693918918918919,2,9132078,1.16,0.96,1.07,estabilizando,2,CE,Ceará,0.306081081081081,0,2021-01-20 11:59:18
17899.0,102836.0,2,BR,Brasil,1144.0,estabilizando,223,21.546383609464097,2798.0,2020-12-10,2020-11-30,2020-12-10,17.0,estabilizando,0.29371062887437827,0.546858743497399,2,3506853,1.48,1.24,1.37,estabilizando,2,RN,Rio Grande do Norte,0.45314125650260095,1,2021-01-20 11:59:18
25833.0,152073.0,1,BR,Brasil,761.0,crescendo,3,17.06267621705337,3407.0,2020-12-10,2020-11-30,2020-12-10,16.0,estabilizando,0.28869172129203485,0.2978693431942243,3,4018127,1.08,0.8300000000000001,0.97,estabilizando,3,PB,Paraíba,0.7021306568057757,3,2021-01-20 11:59:18
48096.0,195118.0,1,BR,Brasil,1588.0,estabilizando,6,12.077968239432352,9229.0,2020-12-10,2020-11-30,2020-12-10,29.0,estabilizando,0.19566664305413237,0.34262723798028566,2,9557071,1.19,0.97,1.09,estabilizando,1,PE,Pernambuco,0.6573727620197143,2,2021-01-20 11:59:18
16780.0,97562.0,1,BR,Brasil,314.0,crescendo,2,8.213085983908824,2366.0,2020-12-10,2020-11-30,2020-12-10,3.0,estabilizando,0.08689510891402986,0.20869814020028613,3,3337357,1.11,0.79,0.97,estabilizando,2,AL,Alagoas,0.7913018597997139,3,2021-01-20 11:59:18
16906.0,96990.0,1,BR,Brasil,644.0,estabilizando,11,32.76205292043837,2351.0,2020-12-10,2020-11-30,2020-12-10,5.0,estabilizando,0.19141287060141926,0.49265724577445275,3,2298696,1.21,0.91,1.08,estabilizando,3,SE,Sergipe,0.5073427542255473,1,2021-01-20 11:59:18
65633.0,436662.0,2,BR,Brasil,4876.0,estabilizando,6,23.0302243034791,8531.0,2020-12-10,2020-11-30,2020-12-10,29.0,crescendo,0.1875874399518485,0.6746737447467374,2,14873064,1.23,1.06,1.1500000000000001,estabilizando,2,BA,Bahia,0.32532625525326264,0,2021-01-20 11:59:18
110365.0,453364.0,2,BR,Brasil,4484.0,estabilizando,4,16.583847419533786,10499.0,2020-12-10,2020-11-30,2020-12-10,70.0,estabilizando,0.2106875163536737,0.42118522275762954,2,21168791,1.19,1.02,1.12,estabilizando,2,MG,Minas Gerais,0.5788147772423704,1,2021-01-20 11:59:18
56904.0,208508.0,2,BR,Brasil,1524.0,estabilizando,1,46.46585296057133,4514.0,2020-12-10,2020-11-30,2020-12-10,29.0,crescendo,0.587261891431202,0.4166138855054811,3,4018650,1.22,1.03,1.1400000000000001,estabilizando,3,ES,Espírito Santo,0.5833861144945189,1,2021-01-20 11:59:18
156278.0,381644.0,2,BR,Brasil,3560.0,estabilizando,6,13.61892709405412,23546.0,2020-12-10,2020-11-30,2020-12-10,116.0,estabilizando,0.5421390617970763,0.22792710981959075,3,17264943,1.23,1.05,1.1500000000000001,estabilizando,2,RJ,Rio de Janeiro,0.7720728901804093,3,2021-01-20 11:59:18
275609.0,1316371.0,1,BR,Brasil,9786.0,estabilizando,4,15.075878422482138,43661.0,2020-12-10,2020-11-30,2020-12-10,200.0,crescendo,0.31860415924554536,0.31604235651214124,2,45919049,1.02,0.89,0.96,estabilizando,2,SP,São Paulo,0.6839576434878587,2,2021-01-20 11:59:18
127487.0,317861.0,2,BR,Brasil,3981.0,estabilizando,13,29.850558297534267,6653.0,2020-12-10,2020-11-30,2020-12-10,45.0,estabilizando,0.42330052491888853,0.3812398921832884,3,11433957,1.27,1.11,1.2,estabilizando,3,PR,Paraná,0.6187601078167115,2,2021-01-20 11:59:18
98351.0,416752.0,2,BR,Brasil,5121.0,estabilizando,8,66.14710721377939,4224.0,2020-12-10,2020-11-30,2020-12-10,41.0,estabilizando,0.6504030544937268,0.7498166431593793,3,7164788,1.27,1.1300000000000001,1.21,estabilizando,3,SC,Santa Catarina,0.25018335684062065,0,2021-01-20 11:59:18
109658.0,363979.0,2,BR,Brasil,4435.0,estabilizando,6,33.872014115199654,7452.0,2020-12-10,2020-11-30,2020-12-10,64.0,estabilizando,0.5133055568227054,0.5045868347338935,3,11377239,1.21,1.05,1.1400000000000001,estabilizando,3,RS,Rio Grande do Sul,0.49541316526610646,1,2021-01-20 11:59:18
52205.0,111335.0,2,BR,Brasil,1550.0,estabilizando,7,40.62273073703862,1897.0,2020-12-10,2020-11-30,2020-12-10,9.0,estabilizando,0.40662313520111293,0.2990920881971466,3,2778986,1.24,1.01,1.1400000000000001,estabilizando,3,MS,Mato Grosso do Sul,0.7009079118028534,3,2021-01-20 11:59:18
